X,Y,Z,TYPE,BOUND,com_area,mount,veg,port,h_dev,rivers,USAGE_ALL
186.0,231.0,248.127.165.897,land,no_bound,N,N,N,N,N,N,
186.0,234.0,122.048.331.090,land,no_bound,N,N,N,N,N,N,
186.0,237.0,142.846.037.376,land,no_bound,N,N,N,N,N,N,
186.0,240.0,146.794.748.999,land,no_bound,N,N,N,N,N,N,
186.0,243.0,148.952.208.159,land,no_bound,N,N,N,N,N,N,
186.0,246.0,194.124.663.654,land,no_bound,N,N,N,N,N,N,
186.0,249.0,361.574.931.773,land,no_bound,N,N,N,N,N,N,
186.0,252.0,289.627.516.695,land,no_bound,N,N,N,N,N,N,
186.0,255.0,0.530769686241,land,no_bound,N,N,N,N,N,N,
186.0,258.0,0.268184493378,land,no_bound,N,N,N,N,N,N,
186,261,0,sea,no_bound,N,N,N,N,N,N,
186,264,0,sea,no_bound,N,N,N,N,N,N,
186,267,0,sea,no_bound,N,N,N,N,N,N,
186,270,0,sea,no_bound,N,N,N,N,N,N,
186,273,0,sea,no_bound,N,N,N,N,N,N,
186,276,0,sea,no_bound,N,N,N,N,N,N,
186,279,0,sea,no_bound,N,N,N,N,N,N,
186,282,0,sea,no_bound,N,N,N,N,N,N,
186,285,0,sea,no_bound,N,N,N,N,N,N,
186,288,0,sea,no_bound,N,N,N,N,N,N,
186,291,0,sea,no_bound,N,N,N,N,N,N,
186,294,0,sea,no_bound,N,N,N,N,N,N,
186,297,0,sea,no_bound,N,N,N,N,N,N,
186,300,0,sea,no_bound,N,N,N,N,N,N,
186,303,0,sea,no_bound,N,N,N,N,N,N,
186,306,0,sea,no_bound,N,N,N,N,N,N,
186,309,0,sea,no_bound,N,N,N,N,N,N,
186,312,0,sea,no_bound,N,N,N,N,N,N,
186.0,315.0,0.799489171,land,no_bound,N,N,N,N,N,N,
186.0,318.0,288.325.588.332,land,no_bound,N,N,N,N,N,N,
186.0,321.0,449.935.871.779,land,no_bound,N,N,N,N,N,N,
189.0,0.0,183.008.620.990,land,no_bound,N,N,N,N,N,N,
189.0,3.0,168.946.086.283,land,no_bound,N,N,N,N,N,N,
189.0,6.0,178.448.439.474,land,no_bound,N,N,N,N,N,N,
189.0,9.0,196.410.389.526,land,no_bound,N,N,N,N,N,N,
189.0,12.0,195.126.095.778,land,no_bound,N,N,N,N,N,N,
189.0,15.0,184.779.093.782,land,no_bound,N,N,N,N,N,N,
189.0,18.0,175.011.506.305,land,no_bound,N,N,N,N,N,N,
189.0,21.0,156.171.661.474,land,no_bound,N,N,N,N,N,N,
189.0,24.0,156.767.712.227,land,no_bound,N,N,N,N,N,N,
189.0,27.0,156.459.284.432,land,no_bound,N,N,N,N,N,N,
189.0,30.0,148.203.499.451,land,no_bound,N,N,N,N,N,N,
189.0,33.0,115.330.713.341,land,no_bound,N,N,N,N,N,N,
189.0,36.0,120.172.837.056,land,no_bound,N,N,N,N,N,N,
189.0,39.0,973.481.364.490,land,no_bound,N,N,N,N,N,N,
189.0,42.0,106.276.745.494,land,no_bound,N,N,N,N,N,N,
189.0,45.0,102.275.936.436,land,no_bound,N,N,N,N,N,N,
189.0,48.0,366.592.774.548,land,no_bound,N,N,N,N,N,N,
189.0,51.0,244.744.375.232,land,no_bound,N,N,N,N,N,N,
189.0,54.0,0.152726823352,land,no_bound,N,N,N,N,N,N,
189,57,0,sea,no_bound,N,N,N,N,N,N,
189,60,0,sea,no_bound,N,N,N,N,N,N,
189,63,0,sea,no_bound,N,N,N,N,N,N,
189,66,0,sea,no_bound,N,N,N,N,N,N,
189,69,0,sea,no_bound,N,N,N,N,N,N,
189.0,72.0,0.124274520857,land,no_bound,N,N,N,N,N,N,
189.0,75.0,420.205.389.998,land,no_bound,N,N,N,N,N,N,
189.0,78.0,659.863.867.643,land,no_bound,N,N,N,N,N,N,
189.0,81.0,935.973.525.166,land,no_bound,N,N,N,N,N,N,
189.0,84.0,805.193.161.912,land,no_bound,N,N,N,N,N,N,
189.0,87.0,875.599.088.115,land,no_bound,N,N,N,N,N,N,
189.0,90.0,893.091.832.327,land,no_bound,N,N,N,N,N,N,
189.0,93.0,710.852.716.063,land,no_bound,N,N,N,N,N,N,
189.0,96.0,105.099.465.322,land,no_bound,N,N,N,N,N,N,
189.0,99.0,116.650.527.776,land,no_bound,N,N,N,N,N,N,
189.0,102.0,118.700.384.046,land,no_bound,N,N,N,N,N,N,
189.0,105.0,101.897.526.206,land,no_bound,N,N,N,N,N,N,
189.0,108.0,634.378.512.997,land,no_bound,N,N,N,N,N,N,
189.0,111.0,519.574.194.237,land,no_bound,N,N,N,N,N,N,
189.0,114.0,597.950.843.346,land,no_bound,N,N,N,N,N,N,
189.0,117.0,763.258.713.993,land,no_bound,N,N,N,N,N,N,
189.0,120.0,957.594.055.478,land,no_bound,N,N,N,N,N,N,
189.0,123.0,112.471.162.836,land,no_bound,N,N,N,N,N,N,
189.0,126.0,789.686.714.355,land,no_bound,N,N,N,N,N,N,
189.0,129.0,854.869.374.946,land,no_bound,N,N,N,N,N,N,
189.0,132.0,860.606.648.913,land,no_bound,N,N,N,N,N,N,
189.0,135.0,794.822.183.502,land,no_bound,N,N,N,N,N,N,
189.0,138.0,939.809.938.794,land,no_bound,N,N,N,N,N,N,
189.0,141.0,108.499.971.283,land,no_bound,N,N,N,N,N,N,
189.0,144.0,140.160.883.080,land,no_bound,N,N,N,N,N,N,
189.0,147.0,152.550.680.667,land,no_bound,N,N,N,N,N,N,
189.0,150.0,148.699.063.650,land,no_bound,N,N,N,N,N,N,
189.0,153.0,124.745.728.202,land,no_bound,N,N,N,N,N,N,
189.0,156.0,130.999.829.743,land,no_bound,N,N,N,N,N,N,
189.0,159.0,153.854.397.718,land,no_bound,N,N,N,N,N,N,
189.0,162.0,155.046.497.847,land,no_bound,N,N,N,N,N,N,
189.0,165.0,153.501.079.190,land,no_bound,N,N,N,N,N,N,
189.0,168.0,162.901.852.011,land,no_bound,N,N,N,N,N,N,
189.0,171.0,163.198.301.073,land,no_bound,N,N,N,N,N,N,
189.0,174.0,161.428.209.350,land,no_bound,N,N,N,N,N,N,
189.0,177.0,149.404.747.480,land,no_bound,N,N,N,N,N,N,
189.0,180.0,122.283.129.329,land,no_bound,N,N,N,N,N,N,
189.0,183.0,109.811.708.089,land,no_bound,N,N,N,N,N,N,
189.0,186.0,113.007.701.333,land,no_bound,N,N,N,N,N,N,
189.0,189.0,133.657.986.997,land,no_bound,N,N,N,N,N,N,
189.0,192.0,121.934.336.762,land,no_bound,N,N,N,N,N,N,
189.0,195.0,120.754.148.107,land,no_bound,N,N,N,N,N,N,
189.0,198.0,111.005.447.280,land,no_bound,N,N,N,N,N,N,
189.0,201.0,984.224.452.442,land,no_bound,N,N,N,N,N,N,
189.0,204.0,102.337.593.946,land,no_bound,N,N,N,N,N,N,
189.0,207.0,935.492.732.844,land,no_bound,N,N,N,N,N,N,
189.0,210.0,936.873.602.712,land,no_bound,N,N,N,N,N,N,
189.0,213.0,880.602.179.743,land,no_bound,N,N,N,N,N,N,
189.0,216.0,687.789.591.893,land,no_bound,N,N,N,N,N,N,
189.0,219.0,562.162.399.992,land,no_bound,N,N,N,N,N,N,
189.0,222.0,550.419.663.862,land,no_bound,N,N,N,N,N,N,
189.0,225.0,547.377.019.610,land,no_bound,N,N,N,N,N,N,
189.0,228.0,454.913.509.543,land,no_bound,N,N,N,N,N,N,
189.0,231.0,313.974.074.884,land,no_bound,N,N,N,N,N,N,
189.0,234.0,141.299.742.031,land,no_bound,N,N,N,N,N,N,
189.0,237.0,160.405.100.437,land,no_bound,N,N,N,N,N,N,
189.0,240.0,151.451.318.813,land,no_bound,N,N,N,N,N,N,
189.0,243.0,153.249.794.333,land,no_bound,N,N,N,N,N,N,
189.0,246.0,191.320.952.854,land,no_bound,N,N,N,N,N,N,
189.0,249.0,526.537.236.080,land,no_bound,N,N,N,N,N,N,
189.0,252.0,450.511.099.032,land,no_bound,N,N,N,N,N,N,
189.0,255.0,0.873808946785,land,no_bound,N,N,N,N,N,N,
189.0,258.0,0.374096070724,land,no_bound,N,N,N,N,N,N,
189.0,261.0,0.291803790117,land,no_bound,N,N,N,N,N,N,
189.0,264.0,0.101246512675,land,no_bound,N,N,N,N,N,N,
189.0,267.0,0.218819840138,land,no_bound,N,N,N,N,N,N,
189,270,0,sea,no_bound,N,N,N,N,N,N,
189,273,0,sea,no_bound,N,N,N,N,N,N,
189,276,0,sea,no_bound,N,N,N,N,N,N,
189,279,0,sea,no_bound,N,N,N,N,N,N,
189,282,0,sea,no_bound,N,N,N,N,N,N,
189,285,0,sea,no_bound,N,N,N,N,N,N,
189,288,0,sea,no_bound,N,N,N,N,N,N,
189,291,0,sea,no_bound,N,N,N,N,N,N,
189,294,0,sea,no_bound,N,N,N,N,N,N,
189,297,0,sea,no_bound,N,N,N,N,N,N,
189,300,0,sea,no_bound,N,N,N,N,N,N,
189,303,0,sea,no_bound,N,N,N,N,N,N,
189,306,0,sea,no_bound,N,N,N,N,N,N,
189,309,0,sea,no_bound,N,N,N,N,N,N,
189,312,0,sea,no_bound,N,N,N,N,N,N,
189.0,315.0,135.114.686.818,land,no_bound,N,N,N,N,N,N,
189.0,318.0,362.106.325.570,land,no_bound,N,N,N,N,N,N,
189.0,321.0,495.852.512.430,land,no_bound,N,N,N,N,N,N,
192.0,0.0,167.148.508.641,land,no_bound,N,N,N,N,N,N,
192.0,3.0,165.794.254.274,land,no_bound,N,N,N,N,N,N,
192.0,6.0,170.318.886.019,land,no_bound,N,N,N,N,N,N,
192.0,9.0,183.186.779.467,land,no_bound,N,N,N,N,N,N,
192.0,12.0,182.122.440.883,land,no_bound,N,N,N,N,N,N,
192.0,15.0,163.477.517.501,land,no_bound,N,N,N,N,N,N,
192.0,18.0,152.212.673.821,land,no_bound,N,N,N,N,N,N,
192.0,21.0,146.016.658.057,land,no_bound,N,N,N,N,N,N,
192.0,24.0,147.867.355.369,land,no_bound,N,N,N,N,N,N,
192.0,27.0,135.473.499.937,land,no_bound,N,N,N,N,N,N,
192.0,30.0,129.108.970.039,land,no_bound,N,N,N,N,N,N,
192.0,33.0,113.080.423.490,land,no_bound,N,N,N,N,N,N,
192.0,36.0,104.109.122.324,land,no_bound,N,N,N,N,N,N,
192.0,39.0,843.838.604.647,land,no_bound,N,N,N,N,N,N,
192.0,42.0,946.212.045.552,land,no_bound,N,N,N,N,N,N,
192.0,45.0,856.217.106.879,land,no_bound,N,N,N,N,N,N,
192.0,48.0,158.896.779.940,land,no_bound,N,N,N,N,N,N,
192,51,0,sea,no_bound,N,N,N,N,N,N,
192,54,0,sea,no_bound,N,N,N,N,N,N,
192,57,0,sea,no_bound,N,N,N,N,N,N,
192,60,0,sea,no_bound,N,N,N,N,N,N,
192,63,0,sea,no_bound,N,N,N,N,N,N,
192,66,0,sea,no_bound,N,N,N,N,N,N,
192,69,0,sea,no_bound,N,N,N,N,N,N,
192.0,72.0,167.150.584.277,land,no_bound,N,N,N,N,N,N,
192.0,75.0,672.699.147.062,land,no_bound,N,N,N,N,N,N,
192.0,78.0,796.851.111.612,land,no_bound,N,N,N,N,N,N,
192.0,81.0,104.586.645.444,land,no_bound,N,N,N,N,N,N,
192.0,84.0,872.021.218.184,land,no_bound,N,N,N,N,N,N,
192.0,87.0,909.577.370.118,land,no_bound,N,N,N,N,N,N,
192.0,90.0,977.365.123.805,land,no_bound,N,N,N,N,N,N,
192.0,93.0,889.862.440.825,land,no_bound,N,N,N,N,N,N,
192.0,96.0,942.542.402.848,land,no_bound,N,N,N,N,N,N,
192.0,99.0,125.372.572.298,land,no_bound,N,N,N,N,N,N,
192.0,102.0,129.916.171.387,land,no_bound,N,N,N,N,N,N,
192.0,105.0,112.749.417.406,land,no_bound,N,N,N,N,N,N,
192.0,108.0,665.450.606.554,land,no_bound,N,N,N,N,N,N,
192.0,111.0,582.298.275.137,land,no_bound,N,N,N,N,N,N,
192.0,114.0,703.194.088.371,land,no_bound,N,N,N,N,N,N,
192.0,117.0,866.945.760.343,land,no_bound,N,N,N,N,N,N,
192.0,120.0,913.199.828.249,land,no_bound,N,N,N,N,N,N,
192.0,123.0,103.477.608.982,land,no_bound,N,N,N,N,N,N,
192.0,126.0,888.290.488.597,land,no_bound,N,N,N,N,N,N,
192.0,129.0,103.223.068.018,land,no_bound,N,N,N,N,N,N,
192.0,132.0,105.697.795.538,land,no_bound,N,N,N,N,N,N,
192.0,135.0,135.401.794.039,land,no_bound,N,N,N,N,N,N,
192.0,138.0,142.403.856.069,land,no_bound,N,N,N,N,N,N,
192.0,141.0,137.290.264.364,land,no_bound,N,N,N,N,N,N,
192.0,144.0,161.966.651.971,land,no_bound,N,N,N,N,N,N,
192.0,147.0,165.441.568.446,land,no_bound,N,N,N,N,N,N,
192.0,150.0,159.572.712.795,land,no_bound,N,N,N,N,N,N,
192.0,153.0,133.595.364.872,land,no_bound,N,N,N,N,N,N,
192.0,156.0,130.013.723.120,land,no_bound,N,N,N,N,N,N,
192.0,159.0,153.167.977.360,land,no_bound,N,N,N,N,N,N,
192.0,162.0,169.289.968.656,land,no_bound,N,N,N,N,N,N,
192.0,165.0,169.973.220.052,land,no_bound,N,N,N,N,N,N,
192.0,168.0,176.984.020.229,land,no_bound,N,N,N,N,N,N,
192.0,171.0,167.679.347.576,land,no_bound,N,N,N,N,N,N,
192.0,174.0,158.382.052.516,land,no_bound,N,N,N,N,N,N,
192.0,177.0,126.109.741.465,land,no_bound,N,N,N,N,N,N,
192.0,180.0,109.368.631.972,land,no_bound,N,N,N,N,N,N,
192.0,183.0,109.403.684.122,land,no_bound,N,N,N,N,N,N,
192.0,186.0,131.627.973.894,land,no_bound,N,N,N,N,N,N,
192.0,189.0,133.795.928.519,land,no_bound,N,N,N,N,N,N,
192.0,192.0,129.246.558.442,land,no_bound,N,N,N,N,N,N,
192.0,195.0,119.298.928.065,land,no_bound,N,N,N,N,N,N,
192.0,198.0,103.532.753.516,land,no_bound,N,N,N,N,N,N,
192.0,201.0,913.073.105.035,land,no_bound,N,N,N,N,N,N,
192.0,204.0,987.753.485.314,land,no_bound,N,N,N,N,N,N,
192.0,207.0,937.377.931.830,land,no_bound,N,N,N,N,N,N,
192.0,210.0,804.973.596.874,land,no_bound,N,N,N,N,N,N,
192.0,213.0,673.712.574.045,land,no_bound,N,N,N,N,N,N,
192.0,216.0,538.416.345.411,land,no_bound,N,N,N,N,N,N,
192.0,219.0,456.697.002.938,land,no_bound,N,N,N,N,N,N,
192.0,222.0,456.462.512.248,land,no_bound,N,N,N,N,N,N,
192.0,225.0,472.847.950.271,land,no_bound,N,N,N,N,N,N,
192.0,228.0,438.018.605.034,land,no_bound,N,N,N,N,N,N,
192.0,231.0,362.433.606.950,land,no_bound,N,N,N,N,N,N,
192.0,234.0,242.634.300.833,land,no_bound,N,N,N,N,N,N,
192.0,237.0,219.116.666.287,land,no_bound,N,N,N,N,N,N,
192.0,240.0,172.663.000.695,land,no_bound,N,N,N,N,N,N,
192.0,243.0,156.452.491.464,land,no_bound,N,N,N,N,N,N,
192.0,246.0,178.268.340.156,land,no_bound,N,N,N,N,N,N,
192.0,249.0,444.812.036.205,land,no_bound,N,N,N,N,N,N,
192.0,252.0,388.591.645.053,land,no_bound,N,N,N,N,N,N,
192.0,255.0,0.910769254129,land,no_bound,N,N,N,N,N,N,
192.0,258.0,0.437343630173,land,no_bound,N,N,N,N,N,N,
192.0,261.0,0.325032594415,land,no_bound,N,N,N,N,N,N,
192.0,264.0,0.321236550096,land,no_bound,N,N,N,N,N,N,
192.0,267.0,0.350264118798,land,no_bound,N,N,N,N,N,N,
192.0,270.0,100.032.469.532,land,no_bound,N,N,N,N,N,N,
192.0,273.0,179.751.811.462,land,no_bound,N,N,N,N,N,N,
192.0,276.0,0.775710365117,land,no_bound,N,N,N,N,N,N,
192,279,0,sea,no_bound,N,N,N,N,N,N,
192,282,0,sea,no_bound,N,N,N,N,N,N,
192,285,0,sea,no_bound,N,N,N,N,N,N,
192,288,0,sea,no_bound,N,N,N,N,N,N,
192,291,0,sea,no_bound,N,N,N,N,N,N,
192,294,0,sea,no_bound,N,N,N,N,N,N,
192,297,0,sea,no_bound,N,N,N,N,N,N,
192,300,0,sea,no_bound,N,N,N,N,N,N,
192,303,0,sea,no_bound,N,N,N,N,N,N,
192,306,0,sea,no_bound,N,N,N,N,N,N,
192,309,0,sea,no_bound,N,N,N,N,N,N,
192.0,312.0,0.12498114859,land,no_bound,N,N,N,N,N,N,
192.0,315.0,180.808.593.641,land,no_bound,N,N,N,N,N,N,
192.0,318.0,365.524.071.163,land,no_bound,N,N,N,N,N,N,
192.0,321.0,51.033.056.831,land,no_bound,N,N,N,N,N,N,
195.0,0.0,162.138.475.573,land,no_bound,N,N,N,N,N,N,
195.0,3.0,162.587.450.859,land,no_bound,N,N,N,N,N,N,
195.0,6.0,168.630.812.013,land,no_bound,N,N,N,N,N,N,
195.0,9.0,168.277.947.306,land,no_bound,N,N,N,N,N,N,
195.0,12.0,162.590.533.078,land,no_bound,N,N,N,N,N,N,
195.0,15.0,151.101.399.389,land,no_bound,N,N,N,N,N,N,
195.0,18.0,144.477.558.733,land,no_bound,N,N,N,N,N,N,
195.0,21.0,138.177.719.992,land,no_bound,N,N,N,N,N,N,
195.0,24.0,142.325.873.028,land,no_bound,N,N,N,N,N,N,
195.0,27.0,133.470.246.530,land,no_bound,N,N,N,N,N,N,
195.0,30.0,114.241.527.461,land,no_bound,N,N,N,N,N,N,
195.0,33.0,966.572.044.635,land,no_bound,N,N,N,N,N,N,
195.0,36.0,100.596.085.951,land,no_bound,N,N,N,N,N,N,
195.0,39.0,802.534.610.742,land,no_bound,N,N,N,N,N,N,
195.0,42.0,793.406.138.872,land,no_bound,N,N,N,N,N,N,
195.0,45.0,889.118.430.556,land,no_bound,N,N,N,N,N,N,
195.0,48.0,122.532.295.921,land,no_bound,N,N,N,N,N,N,
195,51,0,sea,no_bound,N,N,N,N,N,N,
195,54,0,sea,no_bound,N,N,N,N,N,N,
195,57,0,sea,no_bound,N,N,N,N,N,N,
195,60,0,sea,no_bound,N,N,N,N,N,N,
195,63,0,sea,no_bound,N,N,N,N,N,N,
195,66,0,sea,no_bound,N,N,N,N,N,N,
195,69,0,sea,no_bound,N,N,N,N,N,N,
195.0,72.0,385.165.405.496,land,no_bound,N,N,N,N,N,N,
195.0,75.0,683.572.792.965,land,no_bound,N,N,N,N,N,N,
195.0,78.0,902.203.547.322,land,no_bound,N,N,N,N,N,N,
195.0,81.0,962.445.956.853,land,no_bound,N,N,N,N,N,N,
195.0,84.0,985.763.102.145,land,no_bound,N,N,N,N,N,N,
195.0,87.0,122.984.390.407,land,no_bound,N,N,N,N,N,N,
195.0,90.0,119.028.809.394,land,no_bound,N,N,N,N,N,N,
195.0,93.0,962.927.868.876,land,no_bound,N,N,N,N,N,N,
195.0,96.0,799.022.212.267,land,no_bound,N,N,N,N,N,N,
195.0,99.0,936.972.655.077,land,no_bound,N,N,N,N,N,N,
195.0,102.0,111.626.674.564,land,no_bound,N,N,N,N,N,N,
195.0,105.0,959.112.591.516,land,no_bound,N,N,N,N,N,N,
195.0,108.0,636.841.640.189,land,no_bound,N,N,N,N,N,N,
195.0,111.0,596.994.096.354,land,no_bound,N,N,N,N,N,N,
195.0,114.0,810.223.300.768,land,no_bound,N,N,N,N,N,N,
195.0,117.0,981.749.719.137,land,no_bound,N,N,N,N,N,N,
195.0,120.0,972.672.042.388,land,no_bound,N,N,N,N,N,N,
195.0,123.0,862.669.336.221,land,no_bound,N,N,N,N,N,N,
195.0,126.0,920.405.872.481,land,no_bound,N,N,N,N,N,N,
195.0,129.0,951.842.896.419,land,no_bound,N,N,N,N,N,N,
195.0,132.0,125.703.240.238,land,no_bound,N,N,N,N,N,N,
195.0,135.0,153.554.233.066,land,no_bound,N,N,N,N,N,N,
195.0,138.0,159.941.932.477,land,no_bound,N,N,N,N,N,N,
195.0,141.0,161.965.218.890,land,no_bound,N,N,N,N,N,N,
195.0,144.0,173.462.846.293,land,no_bound,N,N,N,N,N,N,
195.0,147.0,177.880.629.623,land,no_bound,N,N,N,N,N,N,
195.0,150.0,161.950.911.956,land,no_bound,N,N,N,N,N,N,
195.0,153.0,137.442.313.292,land,no_bound,N,N,N,N,N,N,
195.0,156.0,135.141.339.971,land,no_bound,N,N,N,N,N,N,
195.0,159.0,148.987.974.249,land,no_bound,N,N,N,N,N,N,
195.0,162.0,164.116.515.901,land,no_bound,N,N,N,N,N,N,
195.0,165.0,174.271.436.344,land,no_bound,N,N,N,N,N,N,
195.0,168.0,178.219.787.379,land,no_bound,N,N,N,N,N,N,
195.0,171.0,162.354.201.805,land,no_bound,N,N,N,N,N,N,
195.0,174.0,131.723.853.327,land,no_bound,N,N,N,N,N,N,
195.0,177.0,128.334.673.428,land,no_bound,N,N,N,N,N,N,
195.0,180.0,126.258.177.033,land,no_bound,N,N,N,N,N,N,
195.0,183.0,113.713.379.864,land,no_bound,N,N,N,N,N,N,
195.0,186.0,127.115.000.079,land,no_bound,N,N,N,N,N,N,
195.0,189.0,135.092.754.577,land,no_bound,N,N,N,N,N,N,
195.0,192.0,123.807.800.934,land,no_bound,N,N,N,N,N,N,
195.0,195.0,112.359.589.215,land,no_bound,N,N,N,N,N,N,
195.0,198.0,117.100.809.319,land,no_bound,N,N,N,N,N,N,
195.0,201.0,910.368.808.956,land,no_bound,N,N,N,N,N,N,
195.0,204.0,936.155.218.514,land,no_bound,N,N,N,N,N,N,
195.0,207.0,881.290.816.353,land,no_bound,N,N,N,N,N,N,
195.0,210.0,776.404.545.531,land,no_bound,N,N,N,N,N,N,
195.0,213.0,582.106.594.517,land,no_bound,N,N,N,N,N,N,
195.0,216.0,457.465.150.723,land,no_bound,N,N,N,N,N,N,
195.0,219.0,456.389.673.321,land,no_bound,N,N,N,N,N,N,
195.0,222.0,456.390.317.335,land,no_bound,N,N,N,N,N,N,
195.0,225.0,494.298.409.667,land,no_bound,N,N,N,N,N,N,
195.0,228.0,558.181.833.944,land,no_bound,N,N,N,N,N,N,
195.0,231.0,539.609.783.103,land,no_bound,N,N,N,N,N,N,
195.0,234.0,479.309.032.926,land,no_bound,N,N,N,N,N,N,
195.0,237.0,420.377.801.360,land,no_bound,N,N,N,N,N,N,
195.0,240.0,321.381.327.142,land,no_bound,N,N,N,N,N,N,
195.0,243.0,242.557.310.043,land,no_bound,N,N,N,N,N,N,
195.0,246.0,192.987.388.060,land,no_bound,N,N,N,N,N,N,
195.0,249.0,281.119.386.745,land,no_bound,N,N,N,N,N,N,
195.0,252.0,440.400.157.350,land,no_bound,N,N,N,N,N,N,
195.0,255.0,100.210.757.757,land,no_bound,N,N,N,N,N,N,
195.0,258.0,0.28462012819,land,no_bound,N,N,N,N,N,N,
195.0,261.0,0.297620647926,land,no_bound,N,N,N,N,N,N,
195.0,264.0,0.176516859226,land,no_bound,N,N,N,N,N,N,
195,267,0,sea,no_bound,N,N,N,N,N,N,
195.0,270.0,0.385512628125,land,no_bound,N,N,N,N,N,N,
195.0,273.0,198.747.331.525,land,no_bound,N,N,N,N,N,N,
195.0,276.0,442.992.740.467,land,no_bound,N,N,N,N,N,N,
195.0,279.0,212.484.330.355,land,no_bound,N,N,N,N,N,N,
195,282,0,sea,no_bound,N,N,N,N,N,N,
195,285,0,sea,no_bound,N,N,N,N,N,N,
195,288,0,sea,no_bound,N,N,N,N,N,N,
195,291,0,sea,no_bound,N,N,N,N,N,N,
195,294,0,sea,no_bound,N,N,N,N,N,N,
195,297,0,sea,no_bound,N,N,N,N,N,N,
195,300,0,sea,no_bound,N,N,N,N,N,N,
195,303,0,sea,no_bound,N,N,N,N,N,N,
195,306,0,sea,no_bound,N,N,N,N,N,N,
195.0,309.0,0.118449533281,land,no_bound,N,N,N,N,N,N,
195.0,312.0,151.181.315.005,land,no_bound,N,N,N,N,N,N,
195.0,315.0,266.541.496.838,land,no_bound,N,N,N,N,N,N,
195.0,318.0,426.079.275.683,land,no_bound,N,N,N,N,N,N,
195.0,321.0,589.161.775.446,land,no_bound,N,N,N,N,N,N,
198.0,0.0,155.498.853.320,land,no_bound,N,N,N,N,N,N,
198.0,3.0,155.402.393.559,land,no_bound,N,N,N,N,N,N,
198.0,6.0,159.397.085.912,land,no_bound,N,N,N,N,N,N,
198.0,9.0,157.509.309.556,land,no_bound,N,N,N,N,N,N,
198.0,12.0,150.895.686.481,land,no_bound,N,N,N,N,N,N,
198.0,15.0,139.857.533.513,land,no_bound,N,N,N,N,N,N,
198.0,18.0,137.715.381.975,land,no_bound,N,N,N,N,N,N,
198.0,21.0,132.828.009.022,land,no_bound,N,N,N,N,N,N,
198.0,24.0,131.075.703.705,land,no_bound,N,N,N,N,N,N,
198.0,27.0,123.124.885.111,land,no_bound,N,N,N,N,N,N,
198.0,30.0,106.871.153.792,land,no_bound,N,N,N,N,N,N,
198.0,33.0,959.055.796.522,land,no_bound,N,N,N,N,N,N,
198.0,36.0,838.236.558.592,land,no_bound,N,N,N,N,N,N,
198.0,39.0,654.865.096.926,land,no_bound,N,N,N,N,N,N,
198.0,42.0,460.556.184.933,land,no_bound,N,N,N,N,N,N,
198.0,45.0,434.082.815.988,land,no_bound,N,N,N,N,N,N,
198.0,48.0,270.871.952.708,land,no_bound,N,N,N,N,N,N,
198,51,0,sea,no_bound,N,N,N,N,N,N,
198,54,0,sea,no_bound,N,N,N,N,N,N,
198,57,0,sea,no_bound,N,N,N,N,N,N,
198,60,0,sea,no_bound,N,N,N,N,N,N,
198,63,0,sea,no_bound,N,N,N,N,N,N,
198,66,0,sea,no_bound,N,N,N,N,N,N,
198.0,69.0,0.174074813329,land,no_bound,N,N,N,N,N,N,
198.0,72.0,589.743.752.529,land,no_bound,N,N,N,N,N,N,
198.0,75.0,92.710.250.989,land,no_bound,N,N,N,N,N,N,
198.0,78.0,102.527.304.956,land,no_bound,N,N,N,N,N,N,
198.0,81.0,107.291.133.003,land,no_bound,N,N,N,N,N,N,
198.0,84.0,107.125.696.257,land,no_bound,N,N,N,N,N,N,
198.0,87.0,129.383.076.787,land,no_bound,N,N,N,N,N,N,
198.0,90.0,125.356.928.837,land,no_bound,N,N,N,N,N,N,
198.0,93.0,101.578.037.923,land,no_bound,N,N,N,N,N,N,
198.0,96.0,769.779.816.722,land,no_bound,N,N,N,N,N,N,
198.0,99.0,751.993.284.393,land,no_bound,N,N,N,N,N,N,
198.0,102.0,841.209.402.771,land,no_bound,N,N,N,N,N,N,
198.0,105.0,675.403.696.184,land,no_bound,N,N,N,N,N,N,
198.0,108.0,58.704.052.155,land,no_bound,N,N,N,N,N,N,
198.0,111.0,631.340.217.486,land,no_bound,N,N,N,N,N,N,
198.0,114.0,868.027.003.397,land,no_bound,N,N,N,N,N,N,
198.0,117.0,114.845.714.655,land,no_bound,N,N,N,N,N,N,
198.0,120.0,103.574.390.269,land,no_bound,N,N,N,N,N,N,
198.0,123.0,780.024.329.918,land,no_bound,N,N,N,N,N,N,
198.0,126.0,869.183.318.143,land,no_bound,N,N,N,N,N,N,
198.0,129.0,110.107.548.066,land,no_bound,N,N,N,N,N,N,
198.0,132.0,122.698.874.238,land,no_bound,N,N,N,N,N,N,
198.0,135.0,144.196.493.007,land,no_bound,N,N,N,N,N,N,
198.0,138.0,158.276.760.273,land,no_bound,N,N,N,N,N,N,
198.0,141.0,166.726.136.375,land,no_bound,N,N,N,N,N,N,
198.0,144.0,167.447.164.706,land,no_bound,N,N,N,N,N,N,
198.0,147.0,174.391.643.854,land,no_bound,N,N,N,N,N,N,
198.0,150.0,161.064.376.095,land,no_bound,N,N,N,N,N,N,
198.0,153.0,145.580.724.008,land,no_bound,N,N,N,N,N,N,
